country_iso3,country_name,year,gdp_usd,gdp_per_capita_usd,gni_usd,population,total_imports_usd,total_exports_usd,merchandise_imports_usd,merchandise_exports_usd,trade_pct_gdp,trade_balance_usd,tariff_weighted_all,tariff_simple_all,tariff_weighted_manuf,tariff_weighted_primary,food_imports_pct,fuel_imports_pct,manuf_imports_pct,food_exports_pct,fuel_exports_pct,manuf_exports_pct,import_concentration_hhi,export_concentration_hhi,exchange_rate_lcu_per_usd
IND,"India",2016,2294796885663.16,1707.50892912243,2268496715258.31,1343944296,480169055768.282,439642578076.358,361649000000,264542000000,40.082485713276,-41579206265.0143,6.35,8.91,6.26,5.92,6.08873220309444,25.0353799489221,52.1511047329015,11.1636147178675,10.6421920620902,71.5142380206267,53.9143491662793,66.4687166707141,67.1953128073894
IND,"India",2017,2651474262755.45,1950.10468280866,2622801076651.03,1359657400,582018012521.568,498258808231.521,449925000000,299241000000,40.7424969545225,-72211612625.3398,5.78,8.88,6.08,4.64,5.63841140503153,27.722837394409,50.149572697062,11.6772125285785,12.1859467424678,69.6987012211939,53.4137397959676,64.9529758051891,65.1215686450659
IND,"India",2018,2702929641648.74,1966.25455171679,2673994276922.32,1374659064,640300806738.542,538635186135.438,514464000000,324778000000,43.6169693323889,-105917684940.611,4.88,9.03,6,3,3.85218741928945,33.2499008636957,48.5537074162929,10.5010188267607,15.06745126951,69.268260401525,54.4131725425282,63.0538403201519,68.3894670935422
IND,"India",2019,2835606256558.19,2041.42863698585,2808367623254.15,1389030312,602315056052.526,529245063167.215,486059000000,324340000000,39.9054035306442,-73451671322.5905,6.59,10.21,6.64,5.72,3.97304277623304,31.880343122832,50.1619402889172,10.4144880035748,13.7763501701928,71.0205379047355,57.0741157377476,62.7901438280904,70.4203405359551
IND,"India",2020,2674851578587.27,1907.04251637669,2638922006729.05,1402617695,510244747372.174,499728529072.629,373202000000,276410000000,37.7581053292768,-8342168263.9966,6.19,9.42,6.72,4.7,5.48565406020561,28.3590915050748,52.8216085887867,12.7734149844114,10.0306929080613,71.0145843098347,56.7127100374247,61.0482774348855,74.0995668836052
IND,"India",2021,3167270623260.47,2239.61384367482,3129982849042.07,1414203896,760902891806.013,677769255428.552,573092000000,395426000000,45.4230887840446,-74039374427.9021,5.87,9.86,6.79,3.52,5.05246462548225,29.8728403228095,47.945167920397,11.3192946488259,14.2846592727887,68.0733689919056,57.8315974583148,61.2429625828386,73.9180128154351
IND,"India",2022,3249938492013.47,2279.98145719369,3203859492501.88,1425423212,866361019118.766,781290791563.827,720441000000,453415000000,50.6979382758042,-134660965222.853,4.59,10.06,6.22,2.49,4.68745287929006,37.8444037124818,44.645900085283,11.137448574541,21.7524651912837,62.331564351398,58.9314972785203,62.486722686912,78.6044905829916
IND,"India",2023,3500906030644.76,2434.44826340989,3451141907117.76,1438069596,839102411987.341,782620610192.051,673929000000,431559000000,46.3229520582338,-86336940338.2707,,,,,4.69913000107828,33.2009829039382,47.9020525287235,11.013039162045,20.7059082080863,63.5470477424682,61.444210697132,64.7649142409426,82.5992764460784
IND,"India",2024,3760813470500.86,2591.9916607122,3712418556447.15,1450935791,897055898132,829785193474.459,718284000000,442886000000,45.9166907678748,-101445448642.99,,,,,5.06115292488684,31.5419008927123,46.4544098481671,11.128054885403,17.094437885147,67.101487166827,,,83.669281580941
ITA,"Italy",2015,1845428048839.1,30639.8829751432,1832663768740.19,60229605,485192095144.804,537833599948.242,410919000000,456990000000,55.4356858148221,52526869354.6475,2.02,2.73,2.26,1.69,10.8812240370958,12.8690110501946,67.2948207385876,8.68063668648254,3.2944073725625,83.2475535707022,74.8995702352298,82.3659841005664,0.901296423367096
ITA,"Italy",2016,1887111188176.93,31391.5692898108,1892222866752.03,60115223,483730717980.818,543464412394.32,406788000000,461737000000,54.4321467018313,59977581596.7033,2.09,2.48,2.12,2.1,11.0791402955181,10.362712078948,69.9310468110405,8.92912036420158,2.66359462149532,83.6851644911395,75.9563216814326,82.8505472460299,0.903421436257263
ITA,"Italy",2017,1970720904584.71,32844.115660604,1981352334136.47,60002252,540827068435.177,593973032350.354,453122000000,507418000000,57.5829940274911,53893821749.4434,1.96,2.48,2.08,1.84,10.6680139305836,12.0552336697473,68.6946890291,8.98055785026565,3.27256247837187,83.0214117880224,75.6867293156216,82.6718686507326,0.885205508269372
ITA,"Italy",2018,2099435266458.67,35062.3364176949,2122050545321.41,59877221,597530269520.862,646909638534.745,503240000000,549526000000,59.2749835128154,50617035662.4632,1.83,2.46,1.98,1.59,9.92310610885055,13.5552690351751,68.0468238602964,8.98694011548985,3.47059391265364,82.6111537982938,74.82558287666,83.300988811412,0.846772667108111
ITA,"Italy",2019,2019606796583.53,33812.788724868,2035704840034.51,59729081,560326098494.117,625065757185.881,475006000000,537718000000,58.6941902594738,67357784672.6453,1.84,2.55,2.01,1.64,10.175924057492,12.4165014198912,68.799569519276,9.36349106123726,3.04947553200783,81.7028437320492,74.9756049679458,84.2209472225301,0.893276257067409
ITA,"Italy",2020,1907481094079.23,32091.4866621366,1931759614571.06,59438851,480945200912.997,547940256804.982,426867000000,499792000000,53.9394839042764,69265580610.0111,1.48,1.71,1.8,0.83,11.1248713722196,8.44258090204808,70.380892978121,10.660311529388,2.14179213063523,80.7390855416071,76.2199148997898,84.8785020522466,0.875506396987998
ITA,"Italy",2021,2179207773596.09,36852.5425414951,2203378254572.83,59133173,634811260435.649,679294123497.663,567421000000,615635000000,60.3019776202798,44797022837.1568,1.39,2.24,1.43,1.34,9.74324779821526,13.3815862701718,66.6997719784773,10.0219839338125,3.09783025955749,80.1652149960244,73.9642308787295,84.6282152285224,0.84549413889045
ITA,"Italy",2022,2104067630319.46,35653.9042103495,2123551136222.19,59013667,776766269322.766,738509644128.602,694305000000,658557000000,72.0165023032697,-38435469002.841,1.33,1.95,1.64,0.84,8.95561590152959,21.4015829437529,59.7293314104638,9.71518294941106,4.97853512208366,78.5057935645437,70.1742557014067,84.8418099072488,0.949623753156941
ITA,"Italy",2023,2316882296366.32,39279.699782164,2305429499064.35,58984216,736153956396.287,772202263040.014,639879000000,676724000000,65.1028419441908,38189130035.5954,,,,,10.574914613224,14.6992246882012,65.7665081086777,10.112164845389,3.62874175899833,79.7681861778626,72.515632603003,83.9518729896414,0.924839558470698
ITA,"Italy",2024,2383435562458.12,40429.6224047352,2378271525241.72,58952704,721169108147.031,770685525117.266,621388000000,673478000000,62.5926144915658,52557239244.7524,,,,,11.2165564192186,12.6587544270668,66.0803041792493,11.1710227960221,3.05293641850331,79.1912468287266,,,0.923889546117607
JPN,"Japan",2015,4534438580494.94,35664.6446110613,4709298924740.71,127141000,799671850411.581,775031229090.987,648117000000,624921000000,34.7276305886293,-23275907631.1958,2.3,3.52,1.47,3.59,10.0360297410722,20.5069277411675,59.5244800425546,0.813866922016466,1.82112089122004,87.2588990267739,54.7623114694168,63.0319838566321,121.044025684011
JPN,"Japan",2016,5110357383254.44,40214.9688631562,5284490989324.73,127076000,763174802438.923,803470630550.066,607728000000,645052000000,30.6562793068554,40443851155.243,2.55,3.51,1.31,4.67,10.3478193778417,18.268471084979,61.9512584872468,0.891941427614723,1.45314833400369,87.3467476944336,54.0351730013115,63.4655615595115,108.792900046834
JPN,"Japan",2017,5038231631660.71,39679.8635262948,5220677954611.79,126972000,829948316863.743,867373157903.215,672096000000,698329000000,33.6888336792782,37636176718.9342,2.51,3.69,1.24,4.49,10.0437146393493,21.0291135522673,59.0895044888193,0.851965414543185,1.62989701847048,86.5885562110256,55.1360822596558,61.9309721507185,112.166141081871
JPN,"Japan",2018,5154293721629.56,40645.478086519,5347130951340.46,126811000,922228472388.616,923192943803.364,748488000000,738143000000,35.8035749582494,1405006849.0526,2.45,3.77,1.25,4.19,9.42472232479178,23.3503040035389,57.5464662052987,0.943387365861318,1.81010139690813,86.8692434053412,57.1606605306658,60.8573417199203,110.42317934106
JPN,"Japan",2019,5245755000479.03,41424.8655601543,5446274833462.27,126633000,908590987610.906,893761110034.084,720957000000,705564000000,34.3582972799989,-8615189108.4621,3.53,5.91,1.57,6.51,9.81903513557923,21.5816785618091,58.8861160922648,1.01645127952317,1.98546863293334,86.6056946697442,56.9109763161032,61.5017639230125,109.009665900863
JPN,"Japan",2020,5189197543645.38,41098.9739004553,5374617140524.15,126261000,798645128766.751,785057625362.297,635460000000,641319000000,30.5192226892273,-7597675867.0135,2.22,2.31,1.12,4.16,10.5846916302108,16.6006557387446,62.2140433695114,1.19511218925468,1.18928797948461,86.1390226496042,53.988855615671,59.7637846235601,106.774582262437
JPN,"Japan",2021,5225933520753.1,41580.739040705,5466430651769.27,125681593,938755726387.128,912551747360.225,768976000000,756032000000,35.4253927340539,-21810914913.444,1.84,2.18,1.03,3.04,9.50819177781891,20.0353003990571,57.8717301394947,1.23514819621905,1.35105888659274,85.6152784621078,55.9862378131042,58.6854585925651,109.754323839417
JPN,"Japan",2022,4447976207314.78,35548.2645222433,4711073463924.24,125124989,1076977967308.71,918412226913.945,899941000000,746824000000,44.86063102004,-157922697027.439,1.64,1.99,0.85,2.53,8.88622489867363,28.3391798468259,52.0782739861637,1.2062494202247,2.4439279415333,83.2444851202149,58.8703973913765,60.0644238882091,131.498140443764
JPN,"Japan",2023,4384854269961.93,35215.003535366,4637104412385.72,124516650,988160815442.388,923420059650.996,787199000000,717256000000,43.5950833802735,-72876655744.3754,,,,,9.6868733799793,25.894896548225,54.0221744395589,1.16659144062924,1.77262134601493,83.5591659557853,57.7263506212742,61.7069358303053,140.49110006234
JPN,"Japan",2024,4190008188358.57,33797.1014287876,4445039871223.74,123975371,958381808469.152,920960002390.344,743498000000,707009000000,44.8529388577573,-39103685596.2534,,,,,9.5240002477684,22.6849124457109,57.1256577716047,1.14784503058243,1.39430977776367,82.5019763656813,,,151.366291302752
KOR,"Korea, Rep.",2015,1539212301135.55,30171.7906545222,1543797904863.38,51014947,529797582126.57,630586518885.63,436499000000,526757000000,75.3881774564907,105649200000,5.72,6.05,2.45,9.38,5.94130449705912,23.6893542054415,61.7172860349909,1.22247439943169,6.28827621295043,89.4390554443509,63.1807324978655,49.5234764017324,1130.9525
KOR,"Korea, Rep.",2016,1579150518945.44,30832.0628072516,1584633012209.59,51217803,501960383970.089,601861440813.944,406193000000,495426000000,69.8997221316919,99123300000,8.67,11.12,4.65,16.27,6.41716697251823,20.1280517743827,65.0773197174413,1.40334862897571,5.5492872250197,89.8692717580014,61.4966915958537,49.1159672717392,1160.7675
KOR,"Korea, Rep.",2017,1710196756713.17,33296.9845439195,1716812667152.84,51361911,587337161918.895,664392456663.161,478478000000,573694000000,73.1921408264016,76858800000,5.05,5.36,2.36,9.98,5.9188684678787,22.9801440618897,62.479545642278,1.30404169467401,6.34576276711752,89.2667978483848,61.317411262237,47.6426470855764,1131.00083333333
KOR,"Korea, Rep.",2018,1824251454306.83,35363.9508228687,1831172245065.8,51585058,643142886151.538,719710064860.371,535202000000,604860000000,74.7075162140824,80717400000,4.83,5.23,2.26,9.54,5.8238049423598,27.4584823272781,58.6338956616066,1.25676392564569,7.93460902634461,87.5926002315728,61.521889249805,47.5530849385432,1100.16333333333
KOR,"Korea, Rep.",2019,1751045752054.63,33826.9443301597,1765298717346.39,51764822,602460189255.229,648610576582.722,503343000000,542233000000,71.4470632403511,52966800000,,,,,6.1797632808015,25.3030607433492,60.3235110871668,1.45837242232029,7.7796164250441,87.3975205295531,59.8639646548046,47.5991947526642,1165.3575
KOR,"Korea, Rep.",2020,1744070276373.34,33645.7719545073,1758426195184.17,51836239,539436709934.322,603713417774.2,467633000000,512498000000,65.544957860621,67948100000,5.48,5.29,1.93,12.99,6.73698132324059,18.512524292261,66.101289345467,1.62761527679163,4.96538608506398,89.3886079693593,58.934123966053,47.9278505773521,1180.26583333333
KOR,"Korea, Rep.",2021,1942313560965.9,37518.4635305697,1962780858667.37,51769539,698601348291.191,764083221345.796,615093000000,644400000000,75.3063047610912,70664700000,4.85,5,1.15,12.67,6.19614160799124,22.366824761867,61.3305603692108,1.47306457590307,6.20942713728516,87.8993739603608,59.5120808028442,49.3012808733788,1143.95166666667
KOR,"Korea, Rep.",2022,1799363116866.52,34822.4048404971,1821087204060.28,51672569,814936711590.894,815019022384.453,731370000000,683585000000,90.5851475278549,7584000000,5.66,5.73,1.79,10.89,6.06454085720441,29.9002241632218,55.8774453616359,1.4724962211164,9.47277423929597,84.9179316912058,59.2438961717613,50.4402939414752,1291.44666666667
KOR,"Korea, Rep.",2023,1844800934391.54,35674.095995632,1871357950465.76,51712619,755197457229.567,762299062736.35,642572000000,632226000000,82.2580090716629,13888000000,,,,,6.33497186956266,26.6678710042175,59.2359303946367,1.646011457517,8.55361920375165,86.0896614520211,58.4750921570418,53.4744793110435,1305.6625
KOR,"Korea, Rep.",2024,1875388209406.8,36238.639908315,1902456770881.09,51751065,755486201521.958,831889172091.318,631767000000,683609000000,84.6424951192038,81481600000,,,,,6.289153490062,25.6591897286102,60.1073364940026,1.62783431239529,7.70232630112563,87.2877868115765,,,1363.375
MEX,"Mexico",2015,1213294467653.78,10021.2386113616,1182962837072.34,121072306,439821695268.006,414495031033.993,405282000000,380550000000,70.4129746799259,-25807764000,4.45,6.07,3.75,8.06,5.81440123263133,6.33580155276939,80.369734568216,6.83651257140708,5.89078579129835,80.8520050396853,73.0870071716034,92.7572753396878,15.8482666666667
MEX,"Mexico",2016,1112233497452.7,9097.92397674769,1083159760755.14,122251351,432376614131.825,409476294705.042,397522000000,373948000000,75.6903034088551,-23667255468,4.35,6.17,3.85,6.91,5.9989126754784,6.19935425514006,80.1159494471516,7.54165496928896,4.82276713809655,80.9065097304957,72.0855883662135,92.6266086048618,18.6640583333333
MEX,"Mexico",2017,1190721475853.16,9649.27816729586,1160558920006.25,123400057,469597181245.762,446688309687.408,432179000000,409433000000,76.95212604414,-22668791420,1.24,2.97,1.37,0.66,5.77334298670112,8.2117992844495,77.8084308976839,7.73247770913959,5.50774530391262,80.3561587936184,72.4371193647284,92.2688115349441,18.9265166666667
MEX,"Mexico",2018,1256300182983.65,10084.7937570364,1223821716325.76,124573711,517202845542.861,490508969545.438,476835000000,450713000000,80.212661650262,-27610814495,1.21,3.28,1.37,0.56,5.48103866403056,9.82852212186439,76.1818559685772,7.46176191810696,6.5678211804808,79.471846811433,71.91277460138,92.3738549933867,19.2443416666667
MEX,"Mexico",2019,1304106204006.27,10369.5553593527,1267424146369.48,125762982,507718819549.77,502467566320.434,467118000000,460604000000,77.4619722509459,-4265651015,,,,,5.58088832681414,8.82656007691408,76.9262619811783,7.84793817808792,5.32160515060597,79.9687313715216,70.7289374654029,93.0108414498013,19.2636333333333
MEX,"Mexico",2020,1121064767168.8,8841.27074929751,1085047504496.96,126799054,421735413258.959,439853932827.966,393278000000,417171000000,76.8545557151738,21711673476,,,,,6.44164536082823,6.48086342779823,78.6056991723205,9.06814552644513,3.84267437174223,79.1798885226162,68.9716809874206,93.3489466042222,21.4856083333333
MEX,"Mexico",2021,1316569466833.94,10314.0506733708,1282549137428.57,127648148,559543398297.824,534121610565.454,522455000000,494949000000,83.0692976264524,-23128199854,,,,,6.41740137488419,8.3697474797823,74.0292084378402,8.58556883063729,5.5701378045074,76.5435901540485,68.3042719262833,92.8874934943153,20.2724083333333
MEX,"Mexico",2022,1466934724243.38,11405.7940469896,1432992501447.04,128613117,672827146643.746,629788673074.2,627544000000,577697000000,88.7984855897261,-43787418381,1.62,2.69,1.78,0.65,6.23129986378098,10.1171745389913,72.0952052573959,8.25409760579285,6.4977788316006,76.8713549030611,67.9340831488155,93.1283899061838,20.12735
MEX,"Mexico",2023,1794410347718.25,13830.843848864,1749781229860.24,129739759,674539332148.826,648642274776.945,628457000000,593001000000,73.7390758255664,-31950743651,,,,,6.24392883075378,7.97626566894421,74.2942091144492,8.39588935939699,5.44687500653683,78.3308607645389,67.9997118657071,93.8916593500865,17.7587166666667
MEX,"Mexico",2024,1830489311088.89,13988.0423745241,1779405540266.96,130861007,698190455615.662,682472609894.051,655300000000,617677000000,75.4259015415068,-27626818055,,,,,6.41563105064562,6.19834035429965,75.6027567573587,8.53132801779315,4.49492353677104,79.0221236924605,,,18.3048583333333
MYS,"Malaysia",2015,301355266964.947,9648.6797937523,293133023632.862,31232798,186603344672.915,209287287856.543,175971000000,199952000000,131.37007244526,22711691906.1136,,,,,8.74914278355844,12.3487871947462,69.3681174912537,10.834396580992,16.4637462888258,66.414936202965,59.5597927510377,62.0993501412226,3.90550026302768
MYS,"Malaysia",2016,301256033870.334,9476.53409809923,292917092605.123,31789685,181125866049.416,201165058574.724,168684000000,189743000000,126.8990100257,19990335308.9183,4.02,6.22,4.28,3.52,8.69098019831858,10.3107291933483,72.5324008329884,11.5485555147823,14.0025952445656,68.0179738974581,57.0129715192673,60.4874556223962,4.14830066287879
MYS,"Malaysia",2017,319109094160.343,9862.54806612235,310119720279.85,32355644,201496430249.828,223413837325.056,195417000000,218130000000,133.155173371956,21988277861.2463,,,,,7.99408780017611,12.7721250663876,70.0929699756686,11.0280902450956,15.4036825994082,66.5950762518143,57.0447138014383,60.3492803382898,4.30044087761124
MYS,"Malaysia",2018,358788845712.53,10901.8019954421,347616421527.931,32910967,221902484182.666,245967590635.246,217602000000,247455000000,130.402625502126,24054470762.8388,,,,,7.44824533588816,14.3823342600901,69.0916611093026,9.09018808926918,15.6707664196549,68.4240772452125,59.0444579217251,61.0607282519611,4.03513013706806
MYS,"Malaysia",2019,365177721021.516,10920.191763972,355643356741.268,33440596,210893037728.698,238379861290.486,204998000000,238195000000,123.028562027943,27500981134.2942,,,,,7.74470784056747,14.5458579099817,67.8592783036767,9.26829700741547,14.4392776477319,70.1215212704831,58.3769077759068,60.4854910826697,4.14246973569731
MYS,"Malaysia",2020,337456163961.211,9957.52626697613,330671265155.887,33889558,186310380061.102,207798540352.974,190860000000,234766000000,116.788182437638,21603446738.6741,3.6,5.65,3.85,3.04,8.90112247147793,11.8882215120536,68.8263937117368,10.0728372932683,11.3856806445869,73.1260443884642,57.8478564840511,61.3542883503816,4.20348194851884
MYS,"Malaysia",2021,373784553029.978,10903.1037480772,363610825965.209,34282399,236990392677.524,264015450976.493,238240000000,299425000000,134.035994690727,26980425521.7432,3.62,5.61,3.88,3.15,8.86726797037418,12.5344900250452,67.4958718904681,10.7900848091832,12.447410329578,70.2832707695381,55.266119867255,59.7457970554105,4.14329759817721
MYS,"Malaysia",2022,407830525989.553,11754.5678336248,394892167279.093,34695493,283918591271.771,313245644474.215,293797000000,352094000000,146.424604753908,29122040538.7734,3.42,5.43,3.64,3.03,8.23088244062583,18.6794537679149,64.0226381481729,10.5883149872486,17.0810793062688,66.6596858804422,57.9399478260231,60.80967698047,4.40107634540072
MYS,"Malaysia",2023,399949418752.657,11386.0395636528,387744775878.208,35126298,255625703549.712,274681075589.892,265667000000,312965000000,132.593461641599,20435053640.9863,,,,,8.34559944038586,19.0929537393799,64.3589853794889,9.54179049585687,16.512163379367,68.3939118895688,58.375693910981,61.8069478899118,4.56062343240897
MYS,"Malaysia",2024,422227005428.688,11874.4273684245,407781089749.473,35557673,278760544031.284,301221326764.018,300216000000,330761000000,137.362571161559,22698293285.212,,,,,8.50151619514456,16.3359568881093,66.8998651099253,10.2193540750371,14.4033158188559,69.7825556725704,,,4.5764279106858
NLD,"Netherlands",2015,775743675302.734,45793.8135434697,764253559807.422,16939923,592155905829.687,651561445019.531,512105000000,570442000000,160.325812564809,59691114746.1029,2.02,2.73,2.26,1.69,13.228126565332,14.2375977280902,64.0857899616978,15.9692676477032,10.2507452834652,62.3742687119885,72.2753445733855,90.1879506260649,0.901296423367096
NLD,"Netherlands",2016,797163949289.885,46808.5291492503,773791690062.259,17030314,558461399908.951,644981374821.013,500797000000,570606000000,150.96552921165,86409292405.6204,2.09,2.48,2.12,2.1,13.4135388267631,12.6429381293972,66.2807625065001,16.5423112446803,9.14899567222457,63.2188083560819,71.0767404489452,90.476005409904,0.903421436257263
NLD,"Netherlands",2017,848233537845.884,49513.6817346384,833529607652.943,17131296,631649933011.766,722521486847.06,574646000000,652065000000,159.646059656847,90757971216.1784,1.96,2.48,2.08,1.84,13.1068656968537,14.0452019416251,65.5253306947092,15.9804584348872,10.2776722948672,64.2889997092393,70.073071774666,90.3977891942152,0.885205508269372
NLD,"Netherlands",2018,929733599796.862,53955.0770024266,925132601026.666,17231624,711271186937.254,809393154293.333,645502000000,726697000000,163.559146573044,98111339374.9176,1.83,2.46,1.98,1.59,12.2346611891896,15.2355738739247,64.8340216155149,14.9742923639769,10.7424825487341,64.6904223550073,70.9603481082844,90.3937769980632,0.846772667108111
NLD,"Netherlands",2019,928903005576.469,53554.9007491475,909212568423.528,17344874,699981663066.666,792548771333.332,635678000000,708596000000,160.676671884999,92575983545.4805,1.84,2.55,2.01,1.64,12.1967779621356,14.2780239557849,66.843982268627,15.1585434653745,10.6520866544886,65.4873395923694,70.1033604127794,90.1978393576513,0.893276257067409
NLD,"Netherlands",2020,932560861701.17,53467.9277413737,905739812670.82,17441500,662040850865.371,757626674438.913,595122000000,674602000000,152.233230409706,95751289971.129,1.48,1.71,1.8,0.83,13.4759648550416,9.52663843192216,70.4477771841123,16.2404114712821,7.458285978711,68.3026706407585,68.7310882638611,90.0922827866499,0.875506396987998
NLD,"Netherlands",2021,1054472123449.6,60141.9880911492,1071390040844.94,17533044,808831153930.22,911591180290.683,757380000000,840032000000,163.154842689698,102683234428.788,1.39,2.24,1.43,1.34,11.9505595367936,12.6863020847454,66.9545932332702,14.5247786748013,9.01362412065194,66.1412554396012,69.1316394526652,90.8144476953286,0.84549413889045
NLD,"Netherlands",2022,1046540797548.64,59123.318556487,1034598172943.58,17700982,917438087562.26,1009321846482.49,896716000000,963492000000,184.107484252682,91947436126.4343,1.33,1.95,1.64,0.84,11.1110507631343,19.1449511966315,59.2089121958994,13.6375033806626,13.6080383440618,58.3554433996161,68.8227004688337,90.9494017042459,0.949623753156941
NLD,"Netherlands",2023,1135475867551,63515.6030780019,1137448101527.47,17877117,880497587437.271,993383113411.782,843567000000,935047000000,165.030429478933,112849305829.958,,,,,11.9865362943404,18.8849531991575,61.9423074601472,15.0452371830763,14.5347760829432,61.2846688728269,69.6098132212571,90.5488844570576,0.924839558470698
NLD,"Netherlands",2024,1213936238063.28,67465.3208126875,1203140575267.97,17993485,867461920494.531,1001469281569.53,816621000000,920540000000,153.956290574682,133826883411.654,,,,,13.2711521928993,16.4476108211872,64.688552539778,16.4140963578601,12.6812336694305,62.7874941001413,,,0.923889546117607
SGP,"Singapore",2015,307998545269.398,55645.6068614606,286982925099.558,5535002,465345116651.21,549421999163.53,297087000000,351587000000,329.471398940262,84076882512.3197,0.07,0.2,0,0.26,3.95444602298831,20.9577337187485,66.8591197815009,2.83193431559398,12.1908650025812,74.2359981647292,58.8077090410177,48.8536415087533,1.374825
SGP,"Singapore",2016,320759207438.623,57204.0340105222,301802690608.927,5607283,441180387768.485,525391771247.573,283339000000,330481000000,301.338866227561,84211361313.8374,0.07,0.21,0,0.28,4.06005348984329,17.485981718323,70.0179826305489,2.88450723086603,11.0718628236027,76.4147834163049,58.5986953425599,51.2957567679102,1.38154636363636
SGP,"Singapore",2017,344795119213.571,61436.1325502558,322447200246.212,5612253,497980411680.576,589508336803.23,327923000000,373446000000,315.401433455385,91527925122.6533,0.07,0.19,0,0.26,3.86436639847653,22.0850498461686,66.9093494892796,2.60924760840291,12.8070800638533,74.0906481838615,59.3156816497582,49.9215775060943,1.380925
SGP,"Singapore",2018,377976367877.038,67032.8225769734,330621748136.55,5638676,559453294010.714,671713291845.894,370881000000,412955000000,325.725809994853,112260025577.502,0.24,0.58,0,0.84,3.62218440864235,23.7169373923929,66.406064863848,3.24999451119718,13.1200446541319,72.9437327371621,59.7288270595135,50.2095525246413,1.34884166666667
SGP,"Singapore",2019,376827390962.044,66068.7003106378,331441885763.966,5703569,555635930735.296,666302583718.308,359266000000,390763000000,324.270088576625,110666625941.515,0.39,1.2,0,2.51,3.69636248365507,20.9664439201267,69.1190117349793,3.52616390057449,12.2634428523157,74.1910860777145,58.664533958656,50.4235692488596,1.36415833333333
SGP,"Singapore",2020,351226533656.292,61772.5036492256,307687959053.214,5685807,526490604765.239,636352158591.969,329830000000,362534000000,331.080556828077,109861580368.306,0.05,0.17,0,0.4,4.11133222749717,14.9368140922446,73.0633889408251,3.43053772212103,8.08880118903498,77.4514550324755,56.1310139350834,53.6968301755528,1.37974166666667
SGP,"Singapore",2021,441110903524.645,80884.8565369236,374479617531.446,5453566,641260365780.587,799113423839.379,406226000000,457357000000,326.53325458764,157853018893.672,0,0.08,0,0,3.91566396251366,18.5422923064331,71.1935766133534,3.15412785193949,10.0411260925957,76.5014297647944,58.0915619030373,51.2268720015034,1.34348333333333
SGP,"Singapore",2022,514252535238.749,91227.6970426492,414650383305.033,5637022,746881154042.274,951421989501.453,475578000000,515802000000,330.246917062891,204540884912.959,0,0.05,0,0,3.66571469910343,22.1348301072055,68.3585139863496,2.86018527017739,12.7477293277122,73.0704685505162,59.1170652485281,50.5039876634721,1.37866666666667
SGP,"Singapore",2023,511181761243.76,86382.5900499252,411955685535.912,5917648,732376279726.863,922325317795.269,423448000000,476252000000,323.7012199919,189949085222.054,,,,,4.0272730280579,20.6710886667694,69.7689788621568,2.87163688367206,12.3816136808707,73.9686966330795,60.2521909855943,49.7851056088753,1.34276666666667
SGP,"Singapore",2024,572877260178.427,94896.5621495988,473625932004.373,6036860,794257214123.585,1000563674149.64,458686000000,505658000000,313.299377202408,206306408561.379,,,,,3.65311168634742,19.0872608524441,70.8769413696853,2.78280702472232,11.1356295723316,74.5333403482399,,,1.33623333333333
THA,"Thailand",2015,401296238228.084,5688.85335397884,380594916735.618,70540795,229553374316.892,271423493717.844,202653000000,214310000000,124.839662152526,41680325907.354,3.52,7.96,2.86,5.72,6.3253278398908,15.1473279905178,69.5869151534663,13.5284862630535,3.93607403286042,75.8397847939352,59.1193808948131,56.1441442993017,34.2477166666667
THA,"Thailand",2016,413366349747.508,5833.57715617098,393948949386.684,70859841,221168950937.551,277248464807.286,194198000000,215388000000,120.57522728913,56051035537.6349,,,,,6.83357247628395,12.553807307087,72.1682254117452,13.4665717636346,2.90326663511656,75.1640041611125,57.2916670189472,56.4992587262562,35.2963833333333
THA,"Thailand",2017,456356813536.764,6413.09182530343,435913240648.276,71160187,247430252336.997,304266013738.262,221519000000,236635000000,120.891427433638,56877036176.0104,,,,,6.34209597236378,13.8184504872407,68.9145552094043,13.5699906674253,3.48826255211954,74.080104842096,58.834916866778,54.6176655634479,33.9398110566858
THA,"Thailand",2018,506754208404.485,7099.77650081458,482264933708.604,71376079,283801450351.972,328569784686.743,248201000000,252957000000,120.841864730984,44922177603.4098,,,,,5.99558842485145,17.1068106280394,66.5331236927636,13.4797909824056,4.22547410116581,74.8607218883247,58.2329697936629,53.3517787858691,32.3102257431458
THA,"Thailand",2019,543976691793.886,7605.69657797759,525071852560.871,71522271,272916501194.971,323768892197.357,236260000000,246269000000,109.689514715166,51047439795.3604,,,,,6.57184807226633,15.5582115743442,69.093129373267,13.8607547496114,3.44094593348334,74.0175050677774,56.1409560700829,55.5504460536887,31.0476057805499
THA,"Thailand",2020,500274927778.532,6983.03412836245,490393697154.054,71641484,231745471360.936,256835239506.721,206156000000,231634000000,97.6624419371158,25057090001.5531,,,,,7.83778966021131,13.322189967967,70.8563730852662,14.4508911519544,2.65541449875509,71.5936458868411,53.2396023810701,58.1495462597078,31.2936732130832
